date,cash,market_value,equity,positions
2025-10-10,563526.04,726334.0,1289860.04,5
2025-10-13,507378.67,765400.0,1272778.67,5
2025-10-14,507378.67,745716.0,1253094.67,5
2025-10-15,859850.59,400446.0,1260296.59,3
2025-10-16,859850.59,396584.0,1256434.59,3
2025-10-17,995223.05,256800.0,1252023.05,2
2025-10-20,995223.05,259408.0,1254631.05,2
2025-10-21,995223.05,259962.0,1255185.05,2
2025-10-22,995223.05,259198.0,1254421.05,2
2025-10-23,1179396.97,75290.0,1254686.97,1
2025-10-24,1179396.97,77154.0,1256550.97,1
2025-10-27,933648.09,317499.0,1251147.09,3
2025-10-28,873672.5,374652.0,1248324.5,3
2025-10-29,692875.5,564138.0,1257013.5,4
2025-10-30,565343.11,674424.0,1239767.11,5
2025-10-31,487004.88,748532.0,1235536.88,5
2025-11-03,668177.38,570427.0,1238604.38,4
2025-11-04,610922.5,627732.0,1238654.5,4
2025-11-05,610922.5,629608.0,1240530.5,4
2025-11-06,609968.49,636063.0,1246031.49,4
2025-11-07,486498.4,760348.0,1246846.4,5
2025-11-10,427633.1,824234.0,1251867.1,5
2025-11-11,427633.1,822537.0,1250170.1,5
2025-11-12,427633.1,833940.0,1261573.1,5
2025-11-13,424766.07,844032.0,1268798.07,5
2025-11-14,424766.07,837525.0,1262291.07,5
2025-11-17,299743.57,953843.0,1253586.57,6
2025-11-18,240144.07,1010221.0,1250365.07,6
2025-11-19,240144.07,1023556.0,1263700.07,6
2025-11-20,240144.07,1018507.0,1258651.07,6
2025-11-21,240144.07,1011962.0,1252106.07,6
2025-11-24,240144.07,1003767.0,1243911.07,6
2025-11-25,240144.07,1009782.0,1249926.07,6
2025-11-26,240144.07,1011321.0,1251465.07,6
2025-11-27,115349.63,1138197.0,1253546.63,7
2025-11-28,53482.55,1194411.0,1247893.55,7
2025-12-01,53482.55,1203661.0,1257143.55,7
2025-12-02,53482.55,1208330.0,1261812.55,7
2025-12-03,53482.55,1203269.0,1256751.55,7
2025-12-04,238142.1,1022136.0,1260278.1,6
2025-12-05,238142.1,1032486.0,1270628.1,6
2025-12-08,238142.1,1033075.0,1271217.1,6
2025-12-09,238142.1,1022807.0,1260949.1,6
2025-12-10,422340.01,829059.0,1251399.01,5
2025-12-11,602201.21,650331.0,1252532.21,4
2025-12-12,602201.21,652684.0,1254885.21,4
2025-12-15,602201.21,663282.0,1265483.21,4
2025-12-16,602201.21,661706.0,1263907.21,4
2025-12-17,677433.99,589528.0,1266961.99,3
2025-12-18,677433.99,593287.0,1270720.99,3
2025-12-19,550634.03,718638.0,1269272.03,4
2025-12-22,487923.73,779774.0,1267697.73,4
2025-12-23,487923.73,787862.0,1275785.73,4
2025-12-24,589284.85,682053.0,1271337.85,4
2025-12-25,527168.7,748041.0,1275209.7,4
2025-12-26,513075.56,763905.0,1276980.56,4
2025-12-29,388214.1,888212.0,1276426.1,5
2025-12-30,260873.0,1017117.0,1277990.0,6
2025-12-31,387582.77,891927.0,1279509.77,5
2026-01-05,380657.7,908081.0,1288738.7,5
2026-01-06,380657.7,933944.0,1314601.7,5
2026-01-07,317200.21,978122.0,1295322.21,5
2026-01-08,313272.17,963991.0,1277263.17,5
2026-01-09,498641.18,780519.0,1279160.18,4
2026-01-12,498641.18,775798.0,1274439.18,4
2026-01-13,498641.18,776122.0,1274763.18,4
2026-01-14,498641.18,776960.0,1275601.18,4
2026-01-15,591522.53,684751.0,1276273.53,4
2026-01-16,513508.99,754064.0,1267572.99,5
2026-01-19,497239.42,769423.0,1266662.42,4
2026-01-20,497239.42,764195.0,1261434.42,4
2026-01-21,487334.32,772339.0,1259673.32,4
2026-01-22,487334.32,767780.0,1255114.32,4
2026-01-23,487334.32,761283.0,1248617.32,4
2026-01-26,666398.13,592585.0,1258983.13,3
2026-01-27,666398.13,595929.0,1262327.13,3
2026-01-28,540861.49,730169.0,1271030.49,4
2026-01-29,481854.15,795205.0,1277059.15,4
2026-01-30,359404.33,906409.0,1265813.33,5
2026-02-02,644946.16,598989.0,1243935.16,4
2026-02-03,578419.05,673528.0,1251947.05,4
2026-02-04,554916.95,710185.0,1265101.95,4
2026-02-05,553850.94,711216.0,1265066.94,4
2026-02-06,492608.28,772810.0,1265418.28,4
2026-02-09,485858.21,783183.0,1269041.21,4
2026-02-10,485858.21,778425.0,1264283.21,4
2026-02-11,363594.43,904123.0,1267717.43,5
2026-02-12,301928.4,967326.0,1269254.4,5
2026-02-13,301928.4,942646.0,1244574.4,5
2026-02-24,495479.19,757394.0,1252873.19,4
2026-02-25,676501.51,585952.0,1262453.51,3
2026-02-26,676501.51,574757.0,1251258.51,3
2026-02-27,676501.51,573822.0,1250323.51,3
2026-03-02,551705.07,720094.0,1271799.07,4
2026-03-03,599254.44,668368.0,1267622.44,4
2026-03-04,828624.99,439505.0,1268129.99,3
2026-03-05,856433.83,412873.0,1269306.83,3
2026-03-06,867824.86,401108.0,1268932.86,3
2026-03-09,804452.39,454095.0,1258547.39,3
2026-03-10,742318.24,512488.0,1254806.24,3
2026-03-11,550252.31,720002.0,1270254.31,5
2026-03-12,487173.79,785288.0,1272461.79,5
2026-03-13,487173.79,780766.0,1267939.79,5
2026-03-16,487173.79,782968.0,1270141.79,5
2026-03-17,671483.61,596439.0,1267922.61,4
2026-03-18,671483.61,590458.0,1261941.61,4
2026-03-19,613388.51,651911.0,1265299.51,4
2026-03-20,613388.51,648202.0,1261590.51,4
2026-03-23,671185.44,592108.0,1263293.44,4
2026-03-24,794831.39,460792.0,1255623.39,3
2026-03-25,794831.39,456302.0,1251133.39,3
2026-03-26,794831.39,454804.0,1249635.39,3
2026-03-27,672039.47,586107.0,1258146.47,4
2026-03-30,609348.17,654594.0,1263942.17,4
2026-03-31,609348.17,646264.0,1255612.17,4
2026-04-01,489244.95,763974.0,1253218.95,5
2026-04-02,427428.88,827744.0,1255172.88,5
2026-04-03,304140.84,934006.0,1238146.84,6
2026-04-07,304140.84,935003.0,1239143.84,6
2026-04-08,304140.84,940038.0,1244178.84,6
2026-04-09,304140.84,939732.0,1243872.84,6
2026-04-10,425940.2,826562.0,1252502.2,5
2026-04-13,425940.2,834032.0,1259972.2,5
2026-04-14,425940.2,832974.0,1258914.2,5
2026-04-15,300915.7,955848.0,1256763.7,6
2026-04-16,238179.39,1021878.0,1260057.39,6
2026-04-17,112389.25,1125786.0,1238175.25,7
2026-04-20,53123.85,1186624.0,1239747.85,7
2026-04-21,233738.47,1005910.0,1239648.47,6
2026-04-22,324668.31,909490.0,1234158.31,6
2026-04-23,324668.31,911490.0,1236158.31,6
2026-04-24,324668.31,909094.0,1233762.31,6
2026-04-27,321983.28,918580.0,1240563.28,6
2026-04-28,78777.07,1184656.0,1263433.07,8
2026-04-29,425.74,1269739.0,1270164.74,8
2026-04-30,65578.54,1198638.0,1264216.54,7
2026-05-06,35060.6,1219657.0,1254717.6,7
2026-05-07,35060.6,1209643.0,1244703.6,7
2026-05-08,210542.13,1022996.0,1233538.13,6
2026-05-11,89775.74,1152365.0,1242140.74,7
2026-05-12,29590.1,1207865.0,1237455.1,7
2026-05-13,26870.07,1205520.0,1232390.07,7
2026-05-14,26870.07,1191719.0,1218589.07,7
2026-05-15,203136.01,1012782.0,1215918.01,6
2026-05-18,389314.41,821074.0,1210388.41,5
2026-05-19,268322.96,943895.0,1212217.96,6
2026-05-20,210822.02,998706.0,1209528.02,6
2026-05-21,210822.02,1017558.0,1228380.02,6
2026-05-22,210822.02,1030972.0,1241794.02,6
2026-05-25,319826.12,922041.0,1241867.12,6
2026-05-26,455770.72,797019.0,1252789.72,5
2026-05-27,486487.35,762311.0,1248798.35,5
2026-05-28,501346.76,738559.0,1239905.76,5
2026-05-29,682129.09,567464.0,1249593.09,4
2026-06-01,619648.85,632401.0,1252049.85,4
2026-06-02,737332.93,521295.0,1258627.93,3
2026-06-03,599677.16,659465.0,1259142.16,4
2026-06-04,599677.16,673419.0,1273096.16,4
2026-06-05,681193.16,598945.0,1280138.16,3
2026-06-08,791916.95,488562.0,1280478.95,3
2026-06-09,847688.53,436147.0,1283835.53,3
2026-06-10,874929.81,409960.0,1284889.81,3
2026-06-11,810713.12,476196.0,1286909.12,3
2026-06-12,746436.41,530267.0,1276703.41,3
