date,cash,market_value,equity,positions
2025-10-09,491336.3,847171.0,1338507.3,6
2025-10-10,491336.3,813596.0,1304932.3,6
2025-10-13,361502.55,925354.0,1286856.55,7
2025-10-14,515745.23,751354.0,1267099.23,5
2025-10-15,868217.15,406175.0,1274392.15,3
2025-10-16,622584.31,650514.0,1273098.31,5
2025-10-17,622584.31,634608.0,1257192.31,5
2025-10-20,740214.84,521077.0,1261291.84,4
2025-10-21,864570.26,399239.0,1263809.26,3
2025-10-22,864570.26,398521.0,1263091.26,3
2025-10-23,994436.49,270500.0,1264936.49,2
2025-10-24,994436.49,272364.0,1266800.49,2
2025-10-27,944712.52,317499.0,1262211.52,3
2025-10-28,881738.15,377652.0,1259390.15,3
2025-10-29,575604.57,692610.0,1268214.57,5
2025-10-30,326533.83,923169.0,1249702.83,7
2025-10-31,247375.38,997057.0,1244432.38,7
2025-11-03,489970.73,761673.0,1251643.73,5
2025-11-04,489970.73,762979.0,1252949.73,5
2025-11-05,357443.15,895213.0,1252656.15,6
2025-11-06,357443.15,900764.0,1258207.15,6
2025-11-07,298647.86,960757.0,1259404.86,6
2025-11-10,292757.8,972534.0,1265291.8,6
2025-11-11,292757.8,971442.0,1264199.8,6
2025-11-12,292757.8,983202.0,1275959.8,6
2025-11-13,292757.8,991325.0,1284082.8,6
2025-11-14,289908.77,987628.0,1277536.77,6
2025-11-17,229553.08,1038090.0,1267643.08,6
2025-11-18,225292.04,1038922.0,1264214.04,6
2025-11-19,225292.04,1052694.0,1277986.04,6
2025-11-20,225292.04,1047554.0,1272846.04,6
2025-11-21,225292.04,1040868.0,1266160.04,6
2025-11-24,225292.04,1032369.0,1257661.04,6
2025-11-25,225292.04,1038567.0,1263859.04,6
2025-11-26,225292.04,1040174.0,1265466.04,6
2025-11-27,99331.3,1168290.0,1267621.3,7
2025-11-28,36296.92,1225511.0,1261807.92,7
2025-12-01,36296.92,1234981.0,1271277.92,7
2025-12-02,36296.92,1239858.0,1276154.92,7
2025-12-03,36296.92,1234703.0,1270999.92,7
2025-12-04,223264.71,1051334.0,1274598.71,6
2025-12-05,96061.65,1195744.0,1291805.65,7
2025-12-08,96061.65,1194775.0,1290836.65,7
2025-12-09,96061.65,1182887.0,1278948.65,7
2025-12-10,96061.65,1173286.0,1269347.65,7
2025-12-11,280105.67,987958.0,1268063.67,6
2025-12-12,280105.67,992495.0,1272600.67,6
2025-12-15,280105.67,1003181.0,1283286.67,6
2025-12-16,280105.67,1001445.0,1281550.67,6
2025-12-17,542327.23,742926.0,1285253.23,4
2025-12-18,542327.23,744942.0,1287269.23,4
2025-12-19,288196.18,996091.0,1284287.18,6
2025-12-22,349509.37,931480.0,1280989.37,5
2025-12-23,349509.37,939856.0,1289365.37,5
2025-12-24,347194.35,938053.0,1285247.35,5
2025-12-25,347194.35,943120.0,1290314.35,5
2025-12-26,332355.56,958600.0,1290955.56,6
2025-12-29,325229.78,969885.0,1295114.78,6
2025-12-30,288819.86,1010704.0,1299523.86,6
2025-12-31,291719.1,1009274.0,1300993.1,6
2026-01-05,356766.06,952701.0,1309467.06,5
2026-01-06,193173.54,1145189.0,1338362.54,6
2026-01-07,3491.23,1313941.0,1317432.23,8
2026-01-08,3491.23,1292549.0,1296040.23,8
2026-01-09,447579.47,850758.0,1298337.47,5
2026-01-12,447579.47,846178.0,1293757.47,5
2026-01-13,447579.47,846952.0,1294531.47,5
2026-01-14,322086.85,971259.0,1293345.85,6
2026-01-15,414968.2,878819.0,1293787.2,6
2026-01-16,461282.97,822674.0,1283956.97,6
2026-01-19,508322.24,774628.0,1282950.24,4
2026-01-20,508322.24,769374.0,1277696.24,4
2026-01-21,498417.14,777660.0,1276077.14,4
2026-01-22,498417.14,773245.0,1271662.14,4
2026-01-23,373584.69,890065.0,1263649.69,5
2026-01-26,546253.36,728587.0,1274840.36,4
2026-01-27,424032.59,855530.0,1279562.59,5
2026-01-28,542341.35,747326.0,1289667.35,4
2026-01-29,652347.68,645664.0,1298011.68,4
2026-01-30,391301.99,892320.0,1283621.99,6
2026-02-02,544340.59,718635.0,1262975.59,5
2026-02-03,479116.23,795929.0,1275045.23,5
2026-02-04,416087.85,873327.0,1289414.85,5
2026-02-05,375759.37,915339.0,1291098.37,5
2026-02-06,374724.36,917220.0,1291944.36,5
2026-02-09,374724.36,922005.0,1296729.36,5
2026-02-10,374724.36,920635.0,1295359.36,5
2026-02-11,313592.47,986131.0,1299723.47,5
2026-02-12,186423.42,1115984.0,1302407.42,6
2026-02-13,179803.35,1096072.0,1275875.35,6
2026-02-24,377992.61,906912.0,1284904.61,5
2026-02-25,377992.61,918037.0,1296029.61,5
2026-02-26,248749.02,1029071.0,1277820.02,6
2026-02-27,248749.02,1030382.0,1279131.02,6
2026-03-02,370089.01,926262.0,1296351.01,5
2026-03-03,492121.8,807746.0,1299867.8,4
2026-03-04,793741.39,509424.0,1303165.39,3
2026-03-05,851887.17,449892.0,1301779.17,3
2026-03-06,753734.06,543685.0,1297419.06,4
2026-03-09,685560.2,607023.0,1292583.2,4
2026-03-10,620989.41,665591.0,1286580.41,4
2026-03-11,359350.4,945635.0,1304985.4,6
2026-03-12,314950.86,993010.0,1307960.86,6
2026-03-13,314950.86,987187.0,1302137.86,6
2026-03-16,314077.85,989971.0,1304048.85,6
2026-03-17,503908.47,798536.0,1302444.47,5
2026-03-18,503908.47,790678.0,1294586.47,5
2026-03-19,503908.47,795171.0,1299079.47,5
2026-03-20,503908.47,791063.0,1294971.47,5
2026-03-23,626290.83,669515.0,1295805.83,4
2026-03-24,814447.72,473854.0,1288301.72,3
2026-03-25,686809.54,597189.0,1283998.54,4
2026-03-26,686809.54,595863.0,1282672.54,4
2026-03-27,686809.54,604501.0,1291310.54,4
2026-03-30,499415.82,798708.0,1298123.82,5
2026-03-31,499415.82,792165.0,1291580.82,5
2026-04-01,370738.37,921750.0,1292488.37,6
2026-04-02,191639.8,1103745.0,1295384.8,7
2026-04-03,128007.26,1147685.0,1275692.26,7
2026-04-07,128007.26,1146840.0,1274847.26,7
2026-04-08,128007.26,1155378.0,1283385.26,7
2026-04-09,128007.26,1152835.0,1280842.26,7
2026-04-10,316599.82,973051.0,1289650.82,6
2026-04-13,316599.82,980571.0,1297170.82,6
2026-04-14,316599.82,980598.0,1297197.82,6
2026-04-15,251854.99,1043315.0,1295169.99,6
2026-04-16,124141.79,1174438.0,1298579.79,7
2026-04-17,4510.97,1271490.0,1276000.97,8
2026-04-20,4510.97,1273789.0,1278299.97,8
2026-04-21,187411.86,1090653.0,1278064.86,7
2026-04-22,187411.86,1085430.0,1272841.86,7
2026-04-23,59762.35,1213368.0,1273130.35,8
2026-04-24,1197.12,1268666.0,1269863.12,9
2026-04-27,1197.12,1281087.0,1282284.12,9
2026-04-28,1197.12,1303310.0,1304507.12,9
2026-04-29,1197.12,1312422.0,1313619.12,9
2026-04-30,1197.12,1304599.0,1305796.12,9
2026-05-06,1197.12,1298906.0,1300103.12,9
2026-05-07,119681.67,1176582.0,1296263.67,8
2026-05-08,2326.4,1280384.0,1282710.4,8
2026-05-11,2326.4,1289114.0,1291440.4,8
2026-05-12,2326.4,1284052.0,1286378.4,8
2026-05-13,2326.4,1280584.0,1282910.4,8
2026-05-14,2326.4,1267505.0,1269831.4,8
2026-05-15,188384.89,1077230.0,1265614.89,7
2026-05-18,488312.77,771516.0,1259828.77,5
2026-05-19,362700.12,898919.0,1261619.12,6
2026-05-20,393815.14,863770.0,1257585.14,6
2026-05-21,393815.14,881994.0,1275809.14,6
2026-05-22,393815.14,897147.0,1290962.14,6
2026-05-25,506952.09,784824.0,1291776.09,6
2026-05-26,645504.71,656015.0,1301519.71,5
2026-05-27,677380.46,622419.0,1299799.46,5
2026-05-28,608789.75,683752.0,1292541.75,6
2026-05-29,736562.53,566374.0,1302936.53,5
2026-06-01,663484.54,642834.0,1306318.54,5
2026-06-02,688068.17,627942.0,1316010.17,4
2026-06-03,635602.54,681689.0,1317291.54,4
2026-06-04,635602.54,696430.0,1332032.54,4
2026-06-05,714341.51,625042.0,1339383.51,3
2026-06-08,830245.35,509503.0,1339748.35,3
2026-06-09,885206.42,458043.0,1343249.42,3
2026-06-10,779732.9,567604.0,1347336.9,4
2026-06-11,712515.43,636698.0,1349213.43,4
2026-06-12,645262.95,692590.0,1337852.95,4
